Minutes, Seconds, Cell Alive, Maximum Cell Count, Cells Died, Cells Died by Swelling, Cells Died by Lack of ATP, Cells Died by Lack of ATP that were Splitting, Cells Died in the last 30 Seconds, Cells Died in the last 30 Seconds (Swelling), Cells Died in the last 30 Seconds (ATP), Cells Died in the last 30 Seconds (ATP & Splitting), Cells Created, Cells Created in the last 30 Seconds, Average Cell Lifetime(in seconds), Cell Lifetime Standard Deviation, Average Cell Size, Cell Size Standard Deviation, Average Cell Length, Cell Length Standard Deviation, Flagellum Absolute, Flagellum Percent, Membrane Absolute, Membrane Percent, Energy Manager Absolute, Energy Manager percent, Splitting Manager Absolute, Splitting Manager Percent, Total Food, Total Poison
413,16,838,955,32237,26542,5695,4563,48,33,15,13,33025,31,569.923767,1565.067627,8.547341,0.850984,6.228989,1.270732,8,0.009547,0,0.000000,507,0.605012,808,0.964200,346401.562500,0.006592
413,46,849,955,32274,26571,5703,4569,37,29,8,6,33073,48,563.156738,1558.928345,8.546812,0.856988,6.212910,1.266886,8,0.009423,0,0.000000,519,0.611307,818,0.963486,346423.687500,0.000833
414,15,862,955,32306,26593,5713,4578,32,22,10,9,33118,45,561.155640,1550.997070,8.539071,0.870169,6.205323,1.250731,8,0.009281,0,0.000000,530,0.614849,831,0.964037,346349.062500,0.003760
414,45,859,955,32341,26619,5722,4586,35,26,9,8,33150,32,564.559753,1555.480103,8.544511,0.860596,6.223218,1.253177,8,0.009313,0,0.000000,523,0.608847,831,0.967404,346340.281250,0.010556
415,15,865,955,32378,26648,5730,4592,37,29,8,6,33193,43,559.101501,1553.049561,8.551686,0.844505,6.221125,1.254027,8,0.009249,0,0.000000,527,0.609249,836,0.966474,346321.062500,0.001067
415,46,872,955,32413,26675,5738,4599,35,27,8,7,33235,42,555.097534,1548.835449,8.547432,0.847550,6.200280,1.256351,8,0.009174,0,0.000000,528,0.605505,842,0.965596,346402.125000,0.001752
416,16,868,955,32455,26707,5748,4607,42,32,10,8,33273,38,551.424133,1554.582642,8.559818,0.840117,6.188590,1.261659,8,0.009217,0,0.000000,535,0.616359,839,0.966590,346335.343750,0.003888
416,46,871,955,32494,26738,5756,4613,39,31,8,6,33315,42,548.132874,1555.223511,8.546941,0.847736,6.194881,1.265915,8,0.009185,0,0.000000,544,0.624569,843,0.967853,346338.750000,0.001838
417,16,875,955,32530,26761,5769,4625,36,23,13,12,33355,40,547.657959,1554.026123,8.540402,0.851504,6.166286,1.265253,9,0.010286,0,0.000000,549,0.627429,847,0.968000,346357.843750,0.007153
417,46,873,955,32566,26791,5775,4630,36,30,6,5,33389,34,549.197144,1558.220703,8.536334,0.858687,6.154612,1.262824,9,0.010309,0,0.000000,551,0.631157,846,0.969072,346343.781250,0.003523
418,16,874,955,32598,26813,5785,4639,32,22,10,9,33422,33,554.768311,1559.506592,8.534814,0.864095,6.145838,1.252118,9,0.010297,0,0.000000,551,0.630435,846,0.967963,346293.062500,0.008873
418,46,878,955,32627,26840,5787,4640,29,27,2,1,33455,33,556.223633,1558.270020,8.536391,0.864000,6.144012,1.251756,9,0.010251,0,0.000000,559,0.636674,847,0.964692,346264.593750,0.001512
419,16,884,955,32659,26863,5796,4648,32,23,9,8,33493,38,556.137634,1555.406006,8.531641,0.863012,6.134079,1.245264,9,0.010181,0,0.000000,567,0.641403,850,0.961538,346305.656250,0.001005
419,47,903,955,32689,26879,5810,4658,30,16,14,10,33542,49,556.132324,1542.787842,8.533959,0.861993,6.129390,1.252918,10,0.011074,0,0.000000,586,0.648948,867,0.960133,346310.187500,0.000583
420,17,891,955,32735,26918,5817,4663,46,39,7,5,33576,34,553.846130,1554.560547,8.526003,0.869057,6.140929,1.253809,10,0.011223,0,0.000000,584,0.655443,854,0.958474,346303.718750,0.008498
420,47,884,955,32777,26948,5829,4674,42,30,12,11,33611,35,554.217102,1562.391235,8.530624,0.863616,6.128183,1.253649,11,0.012443,0,0.000000,585,0.661765,847,0.958145,346296.031250,0.000012
421,17,880,955,32813,26971,5842,4683,36,23,13,9,33643,32,562.788330,1567.488037,8.546028,0.863951,6.119073,1.263241,11,0.012500,0,0.000000,583,0.662500,841,0.955682,346281.250000,0.000553
421,47,887,955,32843,26994,5849,4689,30,23,7,6,33680,37,565.675842,1564.129761,8.552602,0.859670,6.103825,1.263576,10,0.011274,0,0.000000,590,0.665163,845,0.952649,346341.843750,0.000875
422,17,896,955,32873,27021,5852,4691,30,27,3,2,33719,39,560.879761,1558.622070,8.559175,0.854016,6.093450,1.260655,10,0.011161,0,0.000000,600,0.669643,851,0.949777,346314.750000,0.000874
422,47,906,955,32912,27050,5862,4699,39,29,10,8,33768,49,553.621765,1552.712891,8.562987,0.837421,6.096530,1.256152,9,0.009934,0,0.000000,606,0.668874,861,0.950331,346479.750000,0.000588
423,18,892,955,32953,27084,5869,4705,41,34,7,6,33795,27,557.535706,1565.201416,8.562247,0.843291,6.105868,1.256567,7,0.007848,0,0.000000,602,0.674888,845,0.947309,346344.875000,0.001955
423,48,893,955,32992,27114,5878,4711,39,30,9,6,33835,40,553.876160,1565.861450,8.555131,0.836679,6.095516,1.245398,7,0.007839,0,0.000000,607,0.679731,845,0.946249,346378.781250,0.000000
424,18,882,955,33039,27150,5889,4718,47,36,11,7,33871,36,553.397888,1577.415405,8.557888,0.826814,6.096667,1.240921,6,0.006803,0,0.000000,609,0.690476,834,0.945578,346308.093750,0.000002
424,48,885,955,33069,27172,5897,4725,30,22,8,7,33904,33,556.644958,1576.626343,8.551233,0.827683,6.091208,1.246975,6,0.006780,0,0.000000,612,0.691525,840,0.949153,346342.281250,0.000656
425,18,890,955,33105,27196,5909,4735,36,24,12,10,33945,41,557.565613,1574.699951,8.551269,0.843117,6.081402,1.240754,6,0.006742,0,0.000000,624,0.701124,848,0.952809,346323.187500,0.000056
425,48,894,955,33137,27219,5918,4741,32,23,9,6,33981,36,557.491089,1573.232910,8.554749,0.836148,6.090902,1.242770,5,0.005593,0,0.000000,632,0.706935,854,0.955257,346283.156250,0.018796
426,18,903,955,33175,27251,5924,4743,38,32,6,2,34028,47,545.850403,1567.109619,8.568018,0.828300,6.075817,1.245707,5,0.005537,0,0.000000,643,0.712071,862,0.954596,346312.000000,0.006294
426,49,905,955,33211,27276,5935,4753,36,25,11,10,34066,38,550.788452,1567.777222,8.588406,0.811719,6.050576,1.236770,5,0.005525,0,0.000000,643,0.710497,864,0.954696,346349.093750,0.011055
427,19,907,955,33252,27310,5942,4759,41,34,7,6,34109,43,546.148804,1568.263794,8.598077,0.803863,6.025445,1.236104,6,0.006615,0,0.000000,646,0.712238,866,0.954796,346374.156250,0.003081
427,49,906,955,33291,27334,5957,4770,39,24,15,11,34147,38,553.756287,1570.896606,8.592141,0.807247,6.033066,1.241431,6,0.006623,0,0.000000,648,0.715232,863,0.952539,346313.562500,0.000038
428,19,902,955,33328,27359,5969,4778,37,25,12,8,34180,33,561.525513,1576.218628,8.594015,0.800366,6.035287,1.239849,8,0.008869,0,0.000000,646,0.716186,860,0.953437,346302.687500,0.002748
428,50,909,955,33359,27379,5980,4786,31,20,11,8,34218,38,564.281006,1572.487793,8.577353,0.810757,6.023425,1.237055,8,0.008801,0,0.000000,648,0.712871,866,0.952695,346434.125000,0.000567
429,20,909,955,33403,27404,5999,4804,44,25,19,18,34262,44,565.754700,1574.935059,8.566953,0.808268,6.013741,1.237081,8,0.008801,0,0.000000,646,0.710671,867,0.953795,346314.687500,0.002649
429,50,903,955,33438,27424,6014,4816,35,20,15,12,34291,29,577.033691,1581.647461,8.578279,0.801484,5.999065,1.247195,7,0.007752,0,0.000000,642,0.710963,862,0.954596,346302.937500,0.000680
430,20,910,955,33472,27447,6025,4824,34,23,11,8,34332,41,577.432556,1578.313232,8.569772,0.795248,5.999681,1.245750,7,0.007692,0,0.000000,642,0.705495,867,0.952747,346291.375000,0.009355
430,51,898,955,33518,27481,6037,4833,46,34,12,9,34366,34,580.723389,1590.880493,8.583967,0.791860,5.987717,1.242165,9,0.010022,0,0.000000,636,0.708241,856,0.953229,346251.875000,0.002943
431,21,901,955,33551,27507,6044,4837,33,26,7,4,34402,36,581.004883,1590.585571,8.586928,0.781873,5.983660,1.235910,8,0.008879,0,0.000000,637,0.706992,859,0.953385,346282.250000,0.006028
431,51,902,955,33584,27526,6058,4848,33,19,14,11,34436,34,587.536194,1591.548096,8.582570,0.788919,5.983927,1.240918,9,0.009978,0,0.000000,635,0.703991,859,0.952328,346362.750000,0.007472
432,22,916,955,33614,27546,6068,4856,30,20,10,8,34480,44,587.751770,1583.411133,8.585836,0.800098,5.960407,1.221424,9,0.009825,0,0.000000,649,0.708515,871,0.950873,346402.687500,0.005139
432,52,906,955,33657,27583,6074,4860,43,37,6,4,34513,33,585.313171,1593.970703,8.580256,0.801842,5.972066,1.232131,8,0.008830,0,0.000000,644,0.710817,861,0.950331,346351.906250,0.000111
433,22,908,955,33687,27607,6080,4863,30,24,6,3,34545,32,587.933105,1594.644409,8.591499,0.802969,5.955106,1.228115,8,0.008811,0,0.000000,648,0.713656,865,0.952643,346441.687500,0.001740
433,53,909,955,33727,27640,6087,4868,40,33,7,5,34586,41,582.282959,1596.658691,8.595888,0.801642,5.976934,1.215339,8,0.008801,0,0.000000,648,0.712871,863,0.949395,346321.187500,0.008421
434,23,910,955,33769,27677,6092,4871,42,37,5,3,34629,43,574.186035,1598.446289,8.588436,0.805307,5.958442,1.212405,8,0.008791,0,0.000000,656,0.720879,864,0.949451,346358.468750,0.003979
434,53,893,955,33815,27716,6099,4878,46,39,7,7,34658,29,570.247498,1613.601074,8.587184,0.814210,5.963433,1.213038,9,0.010078,0,0.000000,645,0.722284,848,0.949608,346328.625000,0.027923
435,23,888,955,33849,27746,6103,4881,34,30,4,3,34687,29,571.108582,1619.115234,8.567102,0.828093,5.980332,1.215640,9,0.010135,0,0.000000,644,0.725225,842,0.948198,346382.468750,0.017792
435,53,884,955,33880,27769,6111,4886,31,23,8,5,34714,27,574.750427,1623.680176,8.560532,0.830729,5.989369,1.213291,9,0.010181,0,0.000000,639,0.722851,842,0.952489,346425.093750,0.000049
436,23,890,955,33911,27789,6122,4897,31,20,11,11,34751,37,577.172180,1620.339600,8.556361,0.829550,6.011835,1.214106,10,0.011236,0,0.000000,636,0.714607,845,0.949438,346564.187500,0.004465
436,54,895,955,33943,27817,6126,4900,32,28,4,3,34788,37,575.876038,1618.701782,8.547275,0.837529,6.026687,1.221063,10,0.011173,0,0.000000,641,0.716201,845,0.944134,346376.625000,0.000808
437,24,905,955,33969,27841,6128,4900,26,24,2,0,34824,36,573.089172,1611.834595,8.525184,0.844978,6.041821,1.225399,10,0.011050,0,0.000000,650,0.718232,854,0.943646,346531.937500,0.003624
437,54,911,955,34001,27869,6132,4903,32,28,4,3,34862,38,568.019592,1608.952026,8.519580,0.850772,6.025822,1.225715,11,0.012075,0,0.000000,659,0.723381,859,0.942920,346473.437500,0.000386
438,24,904,955,34039,27899,6140,4910,38,30,8,7,34893,31,570.628784,1616.902466,8.518429,0.843245,6.035440,1.232000,11,0.012168,0,0.000000,648,0.716814,855,0.945796,346544.781250,0.000005
438,54,899,955,34079,27931,6148,4917,40,32,8,7,34928,35,572.421143,1623.301880,8.528787,0.844215,6.032796,1.228771,11,0.012236,0,0.000000,644,0.716352,846,0.941046,346454.187500,0.000081
439,24,902,955,34110,27950,6160,4923,31,19,12,6,34962,34,578.901001,1622.557739,8.522207,0.848960,6.056812,1.227309,11,0.012195,0,0.000000,644,0.713969,850,0.942350,346448.656250,0.003303
439,55,894,955,34151,27981,6170,4930,41,31,10,7,34995,33,580.702454,1631.255859,8.515522,0.858440,6.054546,1.221915,10,0.011186,0,0.000000,640,0.715884,844,0.944072,347064.343750,0.516097
440,25,911,955,34182,28005,6177,4936,31,24,7,6,35043,48,574.548523,1619.782104,8.514698,0.857190,6.067361,1.216907,12,0.013172,0,0.000000,655,0.718990,858,0.941822,346519.718750,0.000000
440,55,925,955,34208,28025,6183,4941,26,20,6,5,35083,40,575.793640,1610.794434,8.514321,0.860262,6.069120,1.214175,11,0.011892,0,0.000000,665,0.718919,871,0.941622,346495.593750,0.000000
441,24,929,955,34242,28051,6191,4945,34,26,8,4,35121,38,573.448608,1608.832153,8.503824,0.870993,6.079117,1.217280,11,0.011841,0,0.000000,661,0.711518,875,0.941873,346530.437500,0.000063
441,54,930,955,34282,28082,6200,4953,40,31,9,8,35162,41,569.025818,1609.653198,8.520918,0.851303,6.065003,1.217985,13,0.013978,0,0.000000,656,0.705376,876,0.941935,346771.625000,0.001170
442,24,938,955,34312,28108,6204,4957,30,26,4,4,35200,38,569.371643,1605.616455,8.535414,0.840434,6.045685,1.216108,13,0.013859,0,0.000000,663,0.706823,885,0.943497,346498.562500,0.000004
442,54,923,955,34351,28141,6210,4963,39,33,6,6,35224,24,576.808777,1618.924805,8.533092,0.832015,6.047666,1.212907,14,0.015168,0,0.000000,657,0.711809,870,0.942579,346501.687500,0.004955
443,24,914,955,34390,28178,6212,4964,39,37,2,1,35254,30,576.211914,1628.243652,8.539159,0.835547,6.035925,1.201037,13,0.014223,0,0.000000,649,0.710066,860,0.940919,346533.406250,0.002327
443,54,906,955,34425,28212,6213,4965,35,34,1,1,35281,27,579.760620,1637.202393,8.541808,0.833349,6.040494,1.189750,14,0.015453,0,0.000000,643,0.709713,853,0.941501,346478.906250,0.015476
444,24,886,955,34471,28249,6222,4972,46,37,9,7,35307,26,581.637451,1656.106079,8.536798,0.833331,6.038074,1.182984,14,0.015801,0,0.000000,628,0.708804,834,0.941309,346310.812500,0.013554
444,54,873,955,34522,28290,6232,4979,51,41,10,7,35345,38,576.833557,1669.661987,8.538143,0.828336,6.026630,1.172888,14,0.016037,0,0.000000,623,0.713631,819,0.938144,346399.656250,0.001408
445,25,870,955,34550,28312,6238,4984,28,22,6,5,35370,25,586.632690,1674.012817,8.546175,0.820909,6.010394,1.163892,14,0.016092,0,0.000000,624,0.717241,814,0.935632,346339.437500,0.000149
445,55,861,955,34585,28340,6245,4991,35,28,7,7,35396,26,590.714417,1683.736084,8.546452,0.818020,6.012770,1.170808,13,0.015099,0,0.000000,617,0.716609,805,0.934959,346378.812500,0.000600
446,25,860,955,34631,28374,6257,5001,46,34,12,10,35441,45,586.317932,1687.981445,8.552783,0.810707,6.023504,1.170059,13,0.015116,0,0.000000,617,0.717442,800,0.930233,346365.093750,0.012322
446,55,854,955,34676,28410,6266,5010,45,36,9,9,35480,39,581.691956,1696.227417,8.545516,0.811977,6.031010,1.171715,12,0.014052,0,0.000000,615,0.720141,790,0.925059,346457.625000,0.001217
447,25,851,955,34714,28435,6279,5019,38,25,13,9,35515,35,585.385620,1701.031982,8.532592,0.826572,6.046552,1.177099,13,0.015276,0,0.000000,607,0.713278,790,0.928320,346508.625000,0.000000
447,55,853,955,34751,28463,6288,5028,37,28,9,9,35554,39,582.648865,1701.900391,8.540415,0.823632,6.058033,1.186046,12,0.014068,0,0.000000,608,0.712778,790,0.926143,346396.718750,0.000000
448,25,849,955,34788,28495,6293,5033,37,32,5,5,35587,33,581.882019,1708.124268,8.533291,0.824412,6.063643,1.183185,11,0.012956,0,0.000000,602,0.709069,789,0.929329,346405.062500,0.016223
448,55,854,955,34824,28527,6297,5037,36,32,4,4,35628,41,576.000977,1706.442139,8.545267,0.817293,6.061557,1.179248,10,0.011710,0,0.000000,606,0.709602,795,0.930913,346373.156250,0.000182
449,25,855,955,34855,28548,6307,5046,31,21,10,9,35660,32,579.792847,1707.567017,8.536068,0.821129,6.065414,1.169428,9,0.010526,0,0.000000,612,0.715789,799,0.934503,346365.406250,0.041579
449,56,848,955,34894,28579,6315,5053,39,31,8,7,35692,32,579.273376,1716.345947,8.525378,0.829438,6.068942,1.162172,8,0.009434,0,0.000000,607,0.715802,793,0.935142,346364.281250,0.049101
450,26,844,955,34930,28606,6324,5062,36,27,9,9,35724,32,585.867920,1723.097046,8.529091,0.834217,6.059197,1.153913,8,0.009479,0,0.000000,605,0.716825,788,0.933649,346351.843750,0.000393
450,56,838,955,34964,28634,6330,5067,34,28,6,5,35752,28,589.774109,1731.184692,8.532478,0.834600,6.053387,1.157875,8,0.009547,0,0.000000,604,0.720764,786,0.937948,346403.250000,0.000241
451,26,831,955,35003,28665,6338,5074,39,31,8,7,35784,32,591.141174,1740.856201,8.531333,0.847931,6.055987,1.144249,9,0.010830,0,0.000000,594,0.714801,780,0.938628,346375.125000,0.005510
451,55,830,955,35037,28691,6346,5082,34,26,8,8,35817,33,593.661926,1744.277710,8.533875,0.849594,6.050051,1.135335,9,0.010843,0,0.000000,602,0.725301,782,0.942169,346382.906250,0.000734
452,26,844,955,35064,28710,6354,5086,27,19,8,4,35858,41,593.805542,1733.650879,8.527061,0.855363,6.058692,1.138939,9,0.010664,0,0.000000,614,0.727488,793,0.939573,346464.843750,0.000649
452,56,833,955,35106,28742,6364,5092,42,32,10,6,35889,31,596.922913,1747.224854,8.526795,0.852434,6.063029,1.139184,8,0.009604,0,0.000000,601,0.721489,784,0.941176,346554.218750,0.007792
453,25,826,955,35150,28775,6375,5101,44,33,11,9,35926,37,592.407654,1756.452026,8.509529,0.870449,6.048084,1.144397,9,0.010896,0,0.000000,598,0.723971,775,0.938257,346409.718750,0.000204
453,55,829,955,35180,28800,6380,5105,30,25,5,4,35959,33,594.360596,1756.236938,8.508218,0.865454,6.057382,1.149474,9,0.010856,0,0.000000,603,0.727382,777,0.937274,346444.468750,0.004527
454,25,830,955,35222,28836,6386,5109,42,36,6,4,36002,43,580.197937,1757.250000,8.505834,0.862364,6.062325,1.152294,10,0.012048,0,0.000000,602,0.725301,781,0.940964,346415.281250,0.000012
454,55,825,955,35261,28864,6397,5116,39,28,11,7,36036,34,578.846985,1764.369141,8.500640,0.863248,6.088106,1.161363,11,0.013333,0,0.000000,595,0.721212,777,0.941818,346384.812500,0.002051
455,24,827,955,35294,28893,6401,5119,33,29,4,3,36071,35,574.070374,1764.460938,8.504617,0.855500,6.082932,1.165158,11,0.013301,0,0.000000,603,0.729141,778,0.940750,346701.687500,0.007489
455,54,832,955,35337,28921,6416,5133,43,28,15,14,36119,48,565.079468,1761.651733,8.507940,0.852373,6.075207,1.172026,11,0.013221,0,0.000000,605,0.727163,782,0.939904,346718.843750,0.001797
456,24,841,955,35370,28946,6424,5138,33,25,8,5,36161,42,560.203979,1754.571655,8.503022,0.859223,6.085711,1.175088,12,0.014269,0,0.000000,613,0.728894,789,0.938169,346307.781250,0.002509
456,54,851,955,35404,28973,6431,5143,34,27,7,5,36205,44,554.151306,1746.975342,8.512630,0.861231,6.068983,1.173220,13,0.015276,0,0.000000,621,0.729730,801,0.941246,346757.031250,0.000011
457,24,858,955,35440,28999,6441,5151,36,26,10,8,36248,43,551.438293,1742.839966,8.523323,0.862816,6.071143,1.173647,13,0.015152,0,0.000000,629,0.733100,805,0.938228,346470.000000,0.000660
457,54,843,955,35486,29027,6459,5165,46,28,18,14,36279,31,560.233337,1759.015991,8.517069,0.860431,6.071589,1.172047,13,0.015421,0,0.000000,618,0.733096,793,0.940688,346310.375000,0.000527
458,25,830,955,35530,29060,6470,5173,44,33,11,8,36310,31,562.683289,1773.932617,8.506686,0.864976,6.101896,1.178409,12,0.014458,0,0.000000,613,0.738554,782,0.942169,346391.375000,0.002953
458,54,831,955,35567,29089,6478,5178,37,29,8,5,36348,38,559.052246,1775.092773,8.513456,0.858542,6.085078,1.185184,12,0.014440,0,0.000000,612,0.736462,782,0.941035,346516.500000,0.000000
459,24,823,955,35599,29113,6486,5185,32,24,8,7,36372,24,568.056213,1784.694336,8.515770,0.855017,6.084283,1.183070,11,0.013366,0,0.000000,607,0.737546,773,0.939247,346373.593750,0.008668
459,54,829,955,35627,29137,6490,5188,28,24,4,3,36406,34,566.193481,1779.818726,8.519017,0.855291,6.081409,1.180769,11,0.013269,0,0.000000,612,0.738239,778,0.938480,346335.406250,0.000048
460,24,819,955,35666,29167,6499,5194,39,30,9,6,36435,29,568.874939,1791.969238,8.521253,0.857712,6.089026,1.173077,10,0.012210,0,0.000000,598,0.730159,773,0.943834,346422.031250,0.000103
460,54,816,955,35701,29196,6505,5198,35,29,6,4,36467,32,569.097961,1797.283813,8.524109,0.869877,6.088211,1.174685,10,0.012255,0,0.000000,595,0.729167,771,0.944853,346389.343750,0.000772
461,23,810,955,35734,29224,6510,5201,33,28,5,3,36494,27,573.874634,1805.877808,8.531671,0.852184,6.073155,1.180579,10,0.012346,0,0.000000,595,0.734568,768,0.948148,346440.625000,0.000906
461,53,811,955,35761,29242,6519,5208,27,18,9,7,36522,28,582.007690,1806.486206,8.536275,0.848418,6.059600,1.176192,11,0.013564,0,0.000000,592,0.729963,769,0.948212,346496.718750,0.000000
462,23,806,955,35797,29274,6523,5209,36,32,4,1,36553,31,580.844238,1813.894165,8.535461,0.849249,6.058057,1.172258,11,0.013648,0,0.000000,593,0.735732,765,0.949131,346355.562500,0.000000
462,52,799,955,35835,29307,6528,5212,38,33,5,3,36584,31,579.647400,1823.930786,8.547675,0.840416,6.035538,1.178621,11,0.013767,0,0.000000,592,0.740926,761,0.952441,346451.937500,0.000001
463,21,818,955,35860,29330,6530,5213,25,23,2,1,36628,44,571.408325,1806.455078,8.561933,0.835605,6.029986,1.178632,12,0.014670,0,0.000000,606,0.740831,780,0.953545,346459.687500,0.001872
463,51,819,955,35890,29356,6534,5217,30,26,4,4,36659,31,573.072327,1807.445190,8.559315,0.831856,6.041067,1.175535,12,0.014652,0,0.000000,612,0.747253,779,0.951160,346550.906250,0.000000
464,21,827,955,35921,29375,6546,5225,31,19,12,8,36698,39,575.722168,1801.270020,8.571471,0.815360,6.043247,1.183441,12,0.014510,0,0.000000,617,0.746070,790,0.955260,346380.562500,0.003298
464,50,824,955,35954,29401,6553,5232,33,26,7,7,36728,30,580.874878,1806.396851,8.586145,0.804471,6.020868,1.166555,12,0.014563,0,0.000000,617,0.748786,786,0.953883,346402.812500,0.006237
465,20,825,955,35984,29423,6561,5239,30,22,8,7,36759,31,586.058777,1807.289429,8.576305,0.816403,6.027946,1.170107,12,0.014545,0,0.000000,616,0.746667,791,0.958788,346418.812500,0.000003
465,50,815,955,36037,29455,6582,5257,53,32,21,18,36802,43,586.670959,1820.677612,8.559258,0.844083,6.018729,1.171932,11,0.013497,0,0.000000,611,0.749693,782,0.959509,346400.281250,0.000707
466,19,815,955,36072,29484,6588,5261,35,29,6,4,36837,35,581.098755,1822.680542,8.568109,0.842082,6.021047,1.171074,10,0.012270,0,0.000000,615,0.754601,784,0.961963,346483.500000,0.000004
466,49,801,955,36111,29511,6600,5271,39,27,12,10,36862,25,590.681335,1839.897705,8.574244,0.839735,6.016778,1.169640,11,0.013733,0,0.000000,605,0.755306,769,0.960050,346435.468750,0.000110
467,18,802,955,36138,29530,6608,5275,27,19,8,4,36890,28,596.482910,1840.685303,8.577006,0.842873,6.007787,1.175101,11,0.013716,0,0.000000,604,0.753117,771,0.961347,346421.031250,0.000881
467,48,801,955,36171,29552,6619,5283,33,22,11,8,36922,32,601.684204,1844.322266,8.585355,0.848291,6.007550,1.177601,12,0.014981,0,0.000000,602,0.751561,770,0.961298,346671.531250,0.000019
468,18,810,955,36200,29575,6625,5288,29,23,6,5,36960,38,598.906067,1837.096924,8.594768,0.845571,6.008929,1.190575,12,0.014815,0,0.000000,610,0.753086,781,0.964198,346418.937500,0.000079
468,47,830,955,36231,29601,6630,5292,31,26,5,4,37011,51,586.041626,1819.862549,8.600460,0.837714,6.024928,1.196345,13,0.015663,0,0.000000,625,0.753012,801,0.965060,346450.750000,0.000573
469,17,835,955,36267,29626,6641,5296,36,25,11,4,37052,41,586.259583,1817.789917,8.618678,0.826959,6.029015,1.194399,12,0.014371,0,0.000000,629,0.753293,805,0.964072,346319.375000,0.000420
469,47,830,955,36308,29659,6649,5301,41,33,8,5,37088,36,580.561951,1825.484253,8.633926,0.822767,6.026272,1.191603,11,0.013253,0,0.000000,628,0.756626,802,0.966265,346424.500000,0.001292
470,17,832,955,36351,29693,6658,5308,43,34,9,7,37133,45,572.283936,1826.419678,8.612115,0.830262,6.045797,1.200100,11,0.013221,0,0.000000,636,0.764423,803,0.965144,346363.937500,0.004745
470,47,832,955,36387,29722,6665,5311,36,29,7,3,37169,36,571.551025,1828.877563,8.616671,0.813644,6.045575,1.193920,11,0.013221,0,0.000000,636,0.764423,804,0.966346,346365.812500,0.000087
471,17,847,955,36408,29736,6672,5318,21,14,7,7,37205,36,575.298828,1815.465698,8.615055,0.818390,6.052400,1.202897,13,0.015348,0,0.000000,648,0.765053,818,0.965761,346352.000000,0.000093
471,47,839,955,36441,29762,6679,5324,33,26,7,6,37230,25,581.952576,1825.156860,8.621683,0.810528,6.058916,1.207804,13,0.015495,0,0.000000,645,0.768772,811,0.966627,346437.906250,0.000135
472,17,833,955,36483,29793,6690,5330,42,31,11,6,37266,36,578.819641,1833.968628,8.611028,0.817335,6.042054,1.206616,13,0.015606,0,0.000000,644,0.773109,802,0.962785,346322.000000,0.003806
472,47,843,955,36509,29815,6694,5333,26,22,4,3,37302,36,573.080566,1824.626709,8.617199,0.824853,6.038274,1.217604,12,0.014235,0,0.000000,649,0.769870,814,0.965599,346361.406250,0.000067
473,17,866,955,36536,29833,6703,5342,27,18,9,9,37352,50,566.372559,1803.450195,8.610932,0.826031,6.031641,1.227734,13,0.015012,0,0.000000,668,0.771363,835,0.964203,346302.656250,0.004269
473,48,857,955,36572,29863,6709,5347,36,30,6,5,37379,27,571.994812,1814.233887,8.612539,0.821161,6.052279,1.225758,13,0.015169,0,0.000000,662,0.772462,824,0.961494,346326.843750,0.015827
474,18,856,955,36615,29898,6717,5353,43,35,8,6,37421,42,566.578491,1817.771606,8.616208,0.820946,6.045090,1.220478,13,0.015187,0,0.000000,662,0.773364,819,0.956776,346323.125000,0.002462
474,48,857,955,36646,29923,6723,5357,31,25,6,4,37453,32,567.986938,1818.122925,8.604981,0.826897,6.051100,1.228867,13,0.015169,0,0.000000,665,0.775963,820,0.956826,346412.906250,0.037838
475,18,874,955,36671,29940,6731,5365,25,17,8,8,37495,42,567.035278,1802.657715,8.593887,0.836585,6.055579,1.238107,13,0.014874,0,0.000000,682,0.780320,836,0.956522,346349.375000,0.000001
475,48,864,955,36715,29972,6743,5373,44,32,12,8,37529,34,570.769470,1814.639893,8.605314,0.831840,6.032056,1.243395,13,0.015046,0,0.000000,673,0.778935,824,0.953704,346447.906250,0.004806
476,19,868,955,36751,29996,6755,5379,36,24,12,6,37569,40,572.225891,1812.679321,8.606250,0.830526,6.039129,1.235597,13,0.014977,0,0.000000,674,0.776498,830,0.956221,346323.281250,0.001484
476,49,877,955,36782,30020,6762,5384,31,24,7,5,37609,40,571.983948,1805.795166,8.615960,0.821946,6.045936,1.229261,14,0.015964,0,0.000000,677,0.771950,840,0.957811,346370.125000,0.002087
477,19,873,955,36815,30044,6771,5390,33,24,9,6,37638,29,579.434937,1811.310669,8.619723,0.824010,6.050424,1.220363,15,0.017182,0,0.000000,674,0.772050,836,0.957617,346416.343750,0.009615
477,49,871,955,36852,30076,6776,5392,37,32,5,2,37673,35,576.509888,1815.191895,8.619336,0.830989,6.056040,1.228959,15,0.017222,0,0.000000,670,0.769231,834,0.957520,346454.687500,0.014284
478,20,871,955,36892,30111,6781,5397,40,35,5,5,37713,40,572.027466,1817.713379,8.639683,0.817880,6.045966,1.215460,15,0.017222,0,0.000000,675,0.774971,835,0.958668,346324.500000,0.000191
478,50,865,955,36925,30135,6790,5402,33,24,9,5,37740,27,580.319092,1825.433716,8.650214,0.812456,6.044180,1.218750,15,0.017341,0,0.000000,668,0.772254,831,0.960694,346373.062500,0.001568
