Minutes, Seconds, Cell Alive, Maximum Cell Count, Cells Died, Cells Died by Swelling, Cells Died by Lack of ATP, Cells Died by Lack of ATP that were Splitting, Cells Died in the last 30 Seconds, Cells Died in the last 30 Seconds (Swelling), Cells Died in the last 30 Seconds (ATP), Cells Died in the last 30 Seconds (ATP & Splitting), Cells Created, Cells Created in the last 30 Seconds, Average Cell Lifetime(in seconds), Cell Lifetime Standard Deviation, Average Cell Size, Cell Size Standard Deviation, Average Cell Length, Cell Length Standard Deviation, Flagellum Absolute, Flagellum Percent, Membrane Absolute, Membrane Percent, Energy Manager Absolute, Energy Manager percent, Splitting Manager Absolute, Splitting Manager Percent, Total Food, Total Poison
68,30,864,924,6717,6062,655,472,45,40,5,4,7531,52,318.293732,230.747864,6.694938,0.639447,4.428652,0.954551,7,0.008102,0,0.000000,557,0.644676,769,0.890046,346457.812500,0.000002
69,0,881,924,6751,6093,658,473,34,31,3,1,7582,51,322.996521,235.072037,6.695774,0.638956,4.433941,0.964771,6,0.006810,0,0.000000,577,0.654938,786,0.892168,346666.593750,0.004169
69,30,877,924,6794,6135,659,474,43,42,1,1,7621,39,327.846313,235.323578,6.694723,0.633785,4.443519,0.965039,6,0.006842,0,0.000000,576,0.656784,778,0.887115,346634.312500,0.000000
70,0,882,924,6832,6168,664,478,38,33,5,4,7664,43,331.101929,233.224808,6.682178,0.632865,4.462293,0.964743,7,0.007937,0,0.000000,577,0.654195,778,0.882086,346668.031250,0.000002
70,30,876,924,6884,6219,665,479,52,51,1,1,7710,46,327.687866,232.665222,6.674273,0.630135,4.489941,0.977358,9,0.010274,0,0.000000,579,0.660959,767,0.875571,346543.250000,0.000818
71,0,890,924,6929,6259,670,482,45,40,5,3,7769,59,326.751404,236.169312,6.667423,0.625202,4.501253,0.978742,9,0.010112,0,0.000000,598,0.671910,783,0.879775,346920.718750,0.000105
71,30,881,924,6980,6309,671,483,51,50,1,1,7811,42,326.884338,233.643188,6.657108,0.617299,4.514301,0.972210,9,0.010216,0,0.000000,598,0.678774,770,0.874007,346441.718750,0.000068
72,0,886,924,7026,6353,673,484,46,44,2,1,7862,51,326.865631,234.841843,6.654872,0.626181,4.516742,0.964814,11,0.012415,0,0.000000,605,0.682844,771,0.870203,346597.750000,0.004679
72,30,889,924,7072,6396,676,487,46,43,3,3,7911,49,324.428101,231.055511,6.660860,0.628627,4.531027,0.976700,11,0.012373,0,0.000000,617,0.694038,776,0.872891,346631.000000,0.003517
73,0,911,924,7106,6425,681,491,34,29,5,4,7967,56,327.763184,236.301300,6.659302,0.631324,4.527610,0.975271,12,0.013172,0,0.000000,634,0.695939,797,0.874863,346745.125000,0.010177
73,30,920,928,7151,6460,691,500,45,35,10,9,8021,54,330.762604,236.693359,6.672320,0.639723,4.520610,0.970315,12,0.013043,0,0.000000,633,0.688043,807,0.877174,346698.625000,0.001269
74,0,911,928,7200,6503,697,505,49,43,6,5,8061,40,336.502869,237.197952,6.673695,0.646568,4.522764,0.981042,11,0.012075,0,0.000000,637,0.699232,799,0.877058,346742.750000,0.001990
74,30,905,928,7246,6546,700,508,46,43,3,3,8101,40,341.584290,239.710938,6.669473,0.649346,4.527417,0.987976,11,0.012155,0,0.000000,639,0.706077,789,0.871823,346698.562500,0.000005
75,0,908,928,7292,6581,711,518,46,35,11,10,8150,49,346.111969,241.873993,6.660234,0.650546,4.543272,0.990903,10,0.011013,0,0.000000,652,0.718062,793,0.873348,346734.281250,0.003505
75,30,899,928,7347,6630,717,520,55,49,6,2,8196,46,343.987488,237.275940,6.649850,0.643838,4.541186,0.984713,8,0.008899,0,0.000000,650,0.723026,785,0.873192,346748.343750,0.011549
76,0,889,928,7404,6682,722,523,57,52,5,3,8243,47,341.625000,238.923386,6.665328,0.643939,4.541919,0.988285,6,0.006749,0,0.000000,649,0.730034,775,0.871766,346660.906250,0.008079
76,30,879,928,7452,6725,727,528,48,43,5,5,8281,38,347.223328,240.471237,6.655635,0.641720,4.550624,0.976993,6,0.006826,0,0.000000,646,0.734926,764,0.869170,346757.406250,0.020632
77,0,881,928,7507,6773,734,534,55,48,7,6,8338,57,342.530975,237.817841,6.644732,0.641087,4.571539,0.967741,6,0.006810,0,0.000000,656,0.744608,765,0.868331,346742.218750,0.000006
77,30,875,928,7559,6821,738,537,52,48,4,3,8384,46,340.174530,236.533569,6.653228,0.651112,4.568480,0.974557,7,0.008000,0,0.000000,660,0.754286,757,0.865143,346548.625000,0.000000
78,0,860,928,7621,6876,745,542,62,55,7,5,8431,47,336.765625,236.674530,6.651160,0.655253,4.599022,0.981642,6,0.006977,0,0.000000,655,0.761628,738,0.858140,346410.843750,0.002389
78,30,852,928,7671,6919,752,547,50,43,7,5,8473,42,334.789978,233.330597,6.645647,0.657046,4.602031,0.981854,6,0.007042,0,0.000000,654,0.767606,724,0.849765,346378.968750,0.000014
79,0,856,928,7716,6957,759,553,45,38,7,6,8522,49,337.148621,238.436981,6.653907,0.655448,4.618463,0.985727,4,0.004673,0,0.000000,665,0.776869,727,0.849299,346651.843750,0.004129
79,30,845,928,7766,7005,761,554,50,48,2,1,8561,39,338.358398,239.293564,6.640074,0.651492,4.646482,0.980800,3,0.003550,0,0.000000,663,0.784615,721,0.853254,346361.687500,0.000002
80,0,857,928,7811,7043,768,561,45,38,7,7,8618,57,333.759338,238.470474,6.641958,0.651488,4.643673,0.981107,2,0.002334,0,0.000000,676,0.788798,730,0.851809,346623.562500,0.000318
80,30,850,928,7861,7084,777,564,50,41,9,3,8661,43,334.859375,236.013626,6.643077,0.651828,4.641864,0.975403,1,0.001176,0,0.000000,669,0.787059,724,0.851765,346548.593750,0.000094
81,0,837,928,7919,7138,781,567,58,54,4,3,8706,45,330.310150,233.248642,6.648537,0.653875,4.634428,0.968614,1,0.001195,0,0.000000,667,0.796894,707,0.844683,346417.125000,0.000827
81,30,837,928,7967,7179,788,570,48,41,7,3,8754,48,328.868256,232.628189,6.649889,0.660172,4.627501,0.966368,1,0.001195,0,0.000000,668,0.798088,702,0.838710,346417.343750,0.000000
82,0,836,928,8017,7222,795,575,50,43,7,5,8803,49,327.310822,230.836166,6.652305,0.662567,4.628233,0.962313,1,0.001196,0,0.000000,675,0.807416,697,0.833732,346369.937500,0.000136
82,30,845,928,8060,7259,801,581,43,37,6,6,8855,52,326.104187,234.866440,6.654716,0.656891,4.613624,0.962024,1,0.001183,0,0.000000,684,0.809467,703,0.831953,346382.187500,0.000400
83,0,855,928,8104,7297,807,586,44,38,6,5,8909,54,321.892334,231.293549,6.652271,0.654191,4.610678,0.964377,1,0.001170,0,0.000000,698,0.816374,704,0.823392,346516.593750,0.000003
83,30,875,928,8140,7326,814,593,36,29,7,7,8965,56,320.908417,231.725327,6.654649,0.650627,4.603712,0.967413,1,0.001143,0,0.000000,724,0.827429,715,0.817143,346551.750000,0.000040
84,0,888,928,8168,7352,816,594,28,26,2,1,9006,41,327.562988,233.244888,6.665139,0.648144,4.603404,0.971929,1,0.001126,0,0.000000,732,0.824324,726,0.817568,346948.312500,0.000000
84,30,880,928,8216,7397,819,595,48,45,3,1,9046,40,329.701385,232.881119,6.661541,0.654254,4.605934,0.986349,1,0.001136,0,0.000000,728,0.827273,710,0.806818,346663.718750,0.003258
85,0,890,928,8260,7437,823,599,44,40,4,4,9100,54,328.944519,233.492401,6.660564,0.662325,4.621120,0.982506,0,0.000000,0,0.000000,739,0.830337,721,0.810112,346730.156250,0.000000
85,30,901,928,8297,7470,827,603,37,33,4,4,9148,48,329.119049,228.712433,6.659485,0.661794,4.641508,0.989826,0,0.000000,0,0.000000,746,0.827969,735,0.815760,346896.062500,0.000260
86,0,906,928,8339,7507,832,607,42,37,5,4,9195,47,332.169678,230.645721,6.666529,0.658773,4.649297,0.992872,0,0.000000,0,0.000000,754,0.832230,733,0.809051,346700.312500,0.025160
86,30,914,928,8375,7538,837,610,36,31,5,3,9239,44,338.524048,231.835739,6.662979,0.665338,4.654489,0.991210,0,0.000000,0,0.000000,766,0.838074,736,0.805252,346698.968750,0.000011
87,0,917,928,8425,7585,840,611,50,47,3,1,9292,53,336.519745,234.912537,6.650691,0.667057,4.658633,0.991752,0,0.000000,0,0.000000,778,0.848419,739,0.805889,346657.187500,0.002881
87,30,909,928,8476,7630,846,615,51,45,6,4,9335,43,337.184174,234.317322,6.650064,0.666133,4.652792,0.990705,0,0.000000,0,0.000000,774,0.851485,731,0.804180,346717.625000,0.007412
88,0,917,928,8518,7662,856,621,42,32,10,6,9385,50,342.473663,237.129303,6.673056,0.672234,4.654197,0.986747,0,0.000000,0,0.000000,782,0.852781,732,0.798255,346686.093750,0.007367
88,30,911,928,8566,7702,864,629,48,40,8,8,9427,42,348.689606,239.710587,6.673544,0.673360,4.659860,0.986597,0,0.000000,0,0.000000,784,0.860593,728,0.799122,346746.968750,0.000044
89,0,906,928,8618,7738,880,645,52,36,16,16,9474,47,356.406219,243.533936,6.679452,0.674258,4.658425,0.978743,0,0.000000,0,0.000000,779,0.859823,723,0.798013,346893.750000,0.001649
89,30,898,928,8679,7784,895,657,61,46,15,12,9527,53,353.617828,243.008682,6.669659,0.678883,4.664534,0.992556,0,0.000000,0,0.000000,769,0.856347,726,0.808463,346828.218750,0.000183
90,0,881,928,8741,7836,905,667,62,52,10,10,9572,45,355.655151,247.633408,6.678590,0.678347,4.666937,0.996186,0,0.000000,0,0.000000,757,0.859251,721,0.818388,346685.812500,0.000282
90,30,883,928,8786,7877,909,669,45,41,4,2,9619,47,356.242279,252.132736,6.688441,0.690183,4.673926,1.011414,0,0.000000,0,0.000000,761,0.861835,724,0.819932,346581.093750,0.021683
91,0,881,928,8831,7917,914,673,45,40,5,4,9662,43,356.553192,249.174500,6.688391,0.689706,4.688009,1.012313,0,0.000000,0,0.000000,761,0.863791,724,0.821793,346629.375000,0.036481
91,30,879,928,8875,7959,916,673,44,42,2,0,9704,42,356.869965,249.127777,6.685412,0.689700,4.704182,1.013122,0,0.000000,0,0.000000,762,0.866894,726,0.825939,346554.937500,0.000001
92,0,895,928,8913,7994,919,675,38,35,3,2,9758,54,354.823883,252.715790,6.690388,0.695856,4.719812,1.014387,0,0.000000,0,0.000000,776,0.867039,746,0.833520,346703.156250,0.017691
92,30,903,928,8961,8036,925,679,48,42,6,4,9814,56,352.424072,257.676880,6.676178,0.694197,4.726506,1.013660,0,0.000000,0,0.000000,785,0.869324,747,0.827243,346703.687500,0.000068
93,0,901,928,9007,8071,936,687,46,35,11,8,9858,44,358.340210,260.779053,6.678853,0.690489,4.696472,1.015388,0,0.000000,0,0.000000,791,0.877913,747,0.829079,346703.687500,0.000064
93,30,905,928,9054,8112,942,689,47,41,6,2,9909,51,356.725616,262.560577,6.664524,0.691896,4.704454,1.028370,0,0.000000,0,0.000000,793,0.876243,749,0.827624,346755.093750,0.000577
94,0,896,928,9104,8158,946,692,50,46,4,3,9950,41,357.436005,263.585510,6.672633,0.697487,4.683884,1.026301,0,0.000000,0,0.000000,783,0.873884,739,0.824777,346648.625000,0.000198
94,30,888,928,9156,8206,950,695,52,48,4,3,9994,44,356.386688,261.825439,6.670233,0.707145,4.690830,1.034250,0,0.000000,0,0.000000,777,0.875000,731,0.823198,346707.500000,0.005684
95,0,870,928,9208,8250,958,702,52,44,8,7,10028,34,359.989990,259.198334,6.670282,0.717446,4.708889,1.030350,0,0.000000,0,0.000000,762,0.875862,716,0.822989,346446.312500,0.000006
95,30,858,928,9254,8290,964,705,46,40,6,3,10062,34,362.834686,258.950867,6.665937,0.726844,4.726359,1.027272,0,0.000000,0,0.000000,751,0.875291,707,0.824009,346430.406250,0.000121
96,0,861,928,9301,8332,969,709,47,42,5,4,10112,50,360.274933,259.967468,6.663239,0.720360,4.745846,1.023868,0,0.000000,0,0.000000,759,0.881533,709,0.823461,346607.781250,0.000582
96,30,864,928,9349,8375,974,710,48,43,5,1,10163,51,357.194946,262.386017,6.662395,0.727985,4.738756,1.020994,0,0.000000,0,0.000000,762,0.881944,707,0.818287,346579.968750,0.004758
97,0,884,928,9383,8407,976,712,34,32,2,2,10217,54,356.304260,267.003601,6.665562,0.736937,4.736482,1.023518,0,0.000000,0,0.000000,779,0.881222,727,0.822398,346719.656250,0.004442
97,30,861,928,9439,8451,988,722,56,44,12,10,10250,33,364.510590,268.823853,6.663982,0.737966,4.757337,1.021359,0,0.000000,0,0.000000,766,0.889663,709,0.823461,346630.093750,0.000000
98,0,868,928,9490,8500,990,723,51,49,2,1,10308,58,353.003235,267.075134,6.662581,0.743590,4.747740,1.030049,0,0.000000,0,0.000000,773,0.890553,711,0.819124,346717.968750,0.046312
98,30,864,928,9545,8546,999,731,55,46,9,8,10359,51,350.669159,268.631561,6.666388,0.743348,4.745989,1.024781,0,0.000000,0,0.000000,773,0.894676,711,0.822917,346566.250000,0.000023
99,0,867,928,9589,8584,1005,733,44,38,6,2,10406,47,349.067139,266.674957,6.668537,0.732619,4.744782,1.014587,0,0.000000,0,0.000000,773,0.891580,711,0.820069,346448.281250,0.000000
99,30,881,928,9622,8612,1010,735,33,28,5,2,10453,47,352.252533,266.167877,6.667831,0.737455,4.721910,1.013811,0,0.000000,0,0.000000,788,0.894438,723,0.820658,346612.187500,0.000000
100,0,891,928,9668,8646,1022,742,46,34,12,7,10509,56,349.578522,266.043091,6.671689,0.731151,4.725508,1.017216,0,0.000000,0,0.000000,796,0.893378,733,0.822671,346639.437500,0.000040
100,30,904,928,9707,8682,1025,744,39,36,3,2,10561,52,349.889404,268.114563,6.660425,0.734512,4.734663,1.012819,0,0.000000,0,0.000000,813,0.899336,737,0.815265,346749.468750,0.000045
101,0,913,928,9747,8717,1030,748,40,35,5,4,10610,49,352.444794,270.660034,6.664105,0.725028,4.721347,1.011852,0,0.000000,0,0.000000,819,0.897043,742,0.812705,346716.125000,0.000173
101,30,921,928,9787,8753,1034,752,40,36,4,4,10658,48,355.592499,273.984039,6.673697,0.724945,4.713167,1.012825,0,0.000000,0,0.000000,823,0.893594,749,0.813246,346667.906250,0.011896
102,0,929,931,9831,8794,1037,755,44,41,3,3,10710,52,352.277863,269.172119,6.683579,0.712068,4.718299,1.010742,0,0.000000,0,0.000000,838,0.902045,759,0.817008,346652.656250,0.000106
102,30,934,935,9870,8828,1042,758,39,34,5,3,10754,44,353.048767,262.822357,6.694709,0.707257,4.707847,1.005793,0,0.000000,0,0.000000,846,0.905782,766,0.820129,346638.375000,0.000036
103,0,946,946,9903,8859,1044,760,33,31,2,2,10799,45,354.851410,259.761505,6.693298,0.707717,4.721983,1.003949,0,0.000000,0,0.000000,858,0.906977,773,0.817125,346617.968750,0.000011
103,30,931,953,9955,8906,1049,763,52,47,5,3,10836,37,356.165558,257.081757,6.684537,0.698429,4.748869,1.010338,0,0.000000,0,0.000000,841,0.903330,757,0.813104,346658.625000,0.002535
104,0,922,953,10006,8947,1059,770,51,41,10,7,10878,42,359.754913,255.223175,6.688011,0.698191,4.759397,1.008068,0,0.000000,0,0.000000,834,0.904555,753,0.816703,346778.687500,0.000019
104,30,904,953,10061,8996,1065,776,55,49,6,6,10915,37,360.997192,249.888184,6.688151,0.696389,4.748901,1.001637,0,0.000000,0,0.000000,823,0.910398,737,0.815265,346726.187500,0.000101
105,0,887,953,10115,9034,1081,791,54,38,16,15,10952,37,366.665771,247.144333,6.687489,0.706089,4.752006,1.000529,0,0.000000,0,0.000000,808,0.910936,721,0.812852,346678.906250,0.004808
105,30,888,953,10169,9075,1094,802,54,41,13,11,11007,55,364.839874,250.605637,6.698572,0.704235,4.761722,1.014995,1,0.001126,0,0.000000,807,0.908784,716,0.806306,346681.687500,0.000121
106,0,879,953,10222,9120,1102,807,53,45,8,5,11051,44,366.336487,255.734802,6.720424,0.688092,4.760642,1.012834,2,0.002275,0,0.000000,802,0.912400,721,0.820250,346704.156250,0.000453
106,31,884,953,10258,9153,1105,810,36,33,3,3,11092,41,370.813782,260.297424,6.725869,0.694495,4.765243,1.022304,2,0.002262,0,0.000000,806,0.911765,723,0.817873,346796.875000,0.000000
107,1,885,953,10309,9195,1114,818,51,42,9,8,11144,52,370.714630,266.987061,6.722906,0.703426,4.794028,1.024946,3,0.003390,0,0.000000,803,0.907345,719,0.812429,346777.906250,0.000049
107,31,894,953,10349,9228,1121,824,40,33,7,6,11193,49,372.408844,269.730011,6.726916,0.706365,4.809040,1.028671,3,0.003356,0,0.000000,814,0.910515,726,0.812081,346700.312500,0.000002
108,1,899,953,10402,9273,1129,830,53,45,8,6,11251,58,366.052551,271.086090,6.734461,0.698252,4.800370,1.032125,3,0.003337,0,0.000000,821,0.913237,721,0.802002,346735.687500,0.009638
108,31,902,953,10447,9316,1131,832,45,43,2,2,11299,48,363.099396,271.877319,6.729413,0.703997,4.822644,1.032384,3,0.003326,0,0.000000,828,0.917960,721,0.799335,346717.593750,0.003020
109,1,898,953,10493,9353,1140,838,46,37,9,6,11341,42,364.563660,269.665131,6.735283,0.700117,4.827276,1.025721,3,0.003341,0,0.000000,819,0.912027,713,0.793987,346886.687500,0.017478
109,31,893,953,10534,9392,1142,839,41,39,2,1,11377,36,369.147430,271.268921,6.744162,0.696664,4.816510,1.018733,3,0.003359,0,0.000000,815,0.912654,703,0.787234,346711.343750,0.000049
110,1,892,953,10580,9431,1149,844,46,39,7,5,11422,45,370.038544,273.353455,6.746562,0.698116,4.812249,1.013412,3,0.003363,0,0.000000,813,0.911435,693,0.776906,346701.718750,0.001950
110,31,901,953,10623,9471,1152,847,43,40,3,3,11474,52,361.714081,256.675537,6.749107,0.699571,4.811324,1.004648,3,0.003330,0,0.000000,820,0.910100,698,0.774695,346650.687500,0.000000
111,1,897,953,10669,9513,1156,850,46,42,4,3,11516,42,361.652496,257.321960,6.725601,0.701933,4.820325,1.009256,4,0.004459,0,0.000000,821,0.915273,693,0.772575,346881.000000,0.024806
111,31,881,953,10721,9563,1158,851,52,50,2,1,11552,36,359.446930,254.839386,6.734779,0.705077,4.835474,1.014205,5,0.005675,0,0.000000,804,0.912599,682,0.774120,346672.093750,0.000018
112,1,895,953,10768,9605,1163,854,47,42,5,3,11613,61,352.478851,257.166382,6.733462,0.711547,4.839922,1.020363,5,0.005587,0,0.000000,821,0.917318,697,0.778771,346737.406250,0.000380
112,31,908,953,10809,9643,1166,857,41,38,3,3,11667,54,348.260468,256.427399,6.724463,0.711672,4.867551,1.008721,5,0.005507,0,0.000000,835,0.919604,703,0.774229,346714.906250,0.006888
113,1,905,953,10853,9681,1172,862,44,38,6,5,11708,41,351.658508,257.719727,6.724950,0.707910,4.881453,1.013746,5,0.005525,0,0.000000,833,0.920442,693,0.765746,346682.250000,0.006397
113,31,898,953,10911,9729,1182,870,58,48,10,8,11759,51,346.265045,254.983978,6.723168,0.706682,4.897912,1.011092,6,0.006682,0,0.000000,831,0.925390,682,0.759465,346693.781250,0.003406
114,1,911,953,10956,9771,1185,872,45,42,3,2,11817,58,342.568085,258.537140,6.719608,0.706717,4.901121,1.027968,6,0.006586,0,0.000000,845,0.927552,697,0.765093,346662.968750,0.000019
114,31,922,953,10992,9806,1186,872,36,35,1,0,11864,47,340.697327,254.203415,6.719222,0.706449,4.898725,1.036112,6,0.006508,0,0.000000,854,0.926247,708,0.767896,346692.093750,0.000914
115,1,933,953,11025,9833,1192,877,33,27,6,5,11908,44,346.256500,253.721893,6.718027,0.706585,4.908928,1.026605,6,0.006431,0,0.000000,865,0.927117,713,0.764202,346612.468750,0.000007
115,31,953,955,11059,9866,1193,877,34,33,1,0,11962,54,346.722717,255.042587,6.710013,0.706710,4.913435,1.030397,7,0.007345,0,0.000000,885,0.928646,731,0.767051,346579.187500,0.018877
116,1,947,959,11104,9904,1200,883,45,38,7,6,12001,39,350.944458,253.326981,6.704352,0.702117,4.910863,1.028087,7,0.007392,0,0.000000,874,0.922914,725,0.765576,346585.062500,0.001145
116,31,940,959,11161,9952,1209,890,57,48,9,7,12051,50,349.787781,253.291672,6.707514,0.704365,4.912576,1.029020,7,0.007447,0,0.000000,865,0.920213,722,0.768085,346625.187500,0.000011
117,1,939,959,11203,9989,1214,895,42,37,5,5,12092,41,354.225159,252.754349,6.703504,0.705145,4.925455,1.022529,8,0.008520,0,0.000000,864,0.920128,720,0.766773,346714.906250,0.009452
117,31,940,959,11248,10031,1217,896,45,42,3,1,12138,46,352.413849,250.587601,6.713650,0.694584,4.917952,1.013807,8,0.008511,0,0.000000,864,0.919149,719,0.764894,346739.937500,0.000897
118,1,938,959,11290,10071,1219,898,42,40,2,2,12178,40,354.902954,249.388840,6.708384,0.691771,4.917689,1.013514,7,0.007463,0,0.000000,864,0.921109,719,0.766524,346631.468750,0.000000
118,31,938,959,11332,10106,1226,903,42,35,7,5,12220,42,360.796631,251.297394,6.711022,0.699550,4.899969,1.023028,7,0.007463,0,0.000000,861,0.917910,718,0.765458,346622.375000,0.000012
119,1,934,959,11375,10144,1231,908,43,38,5,5,12259,39,364.560028,251.556381,6.704746,0.699072,4.913434,1.021938,7,0.007495,0,0.000000,858,0.918630,722,0.773019,346641.812500,0.002444
119,31,934,959,11427,10190,1237,914,52,46,6,6,12311,52,361.613739,250.745392,6.716249,0.697288,4.897548,1.020170,7,0.007495,0,0.000000,858,0.918630,731,0.782655,346777.656250,0.035114
120,1,923,959,11486,10230,1256,931,59,40,19,17,12359,48,365.574646,251.534592,6.731201,0.699281,4.902610,1.014791,7,0.007584,0,0.000000,848,0.918743,719,0.778982,347118.968750,0.000366
120,31,919,959,11533,10268,1265,938,47,38,9,7,12402,43,369.712280,255.323227,6.754362,0.704448,4.894400,1.019106,7,0.007617,0,0.000000,839,0.912949,719,0.782372,346680.718750,0.028832
121,1,896,959,11594,10317,1277,948,61,49,12,10,12440,38,371.571503,251.905609,6.750535,0.703159,4.902372,1.002673,7,0.007813,0,0.000000,819,0.914063,697,0.777902,346712.937500,0.000011
121,31,892,959,11637,10348,1289,958,43,31,12,10,12479,39,379.828339,257.284790,6.764566,0.697693,4.895227,1.010899,7,0.007848,0,0.000000,814,0.912556,690,0.773543,346843.531250,0.004828
122,1,884,959,11692,10388,1304,973,55,40,15,15,12526,47,381.749908,260.816467,6.768882,0.695984,4.885584,1.015477,8,0.009050,0,0.000000,803,0.908371,684,0.773756,346584.031250,0.000615
122,31,878,959,11738,10425,1313,978,46,37,9,5,12566,40,384.771759,263.053741,6.774511,0.697587,4.876379,1.012316,8,0.009112,0,0.000000,797,0.907745,684,0.779043,346822.656250,0.000001
123,1,887,959,11778,10461,1317,982,40,36,4,4,12615,49,384.201324,269.683289,6.789281,0.696015,4.889179,1.001363,8,0.009019,0,0.000000,802,0.904171,690,0.777903,347011.250000,0.000001
123,31,877,959,11829,10508,1321,986,51,47,4,4,12656,41,382.482483,273.860779,6.798515,0.693996,4.901955,0.993599,8,0.009122,0,0.000000,791,0.901938,688,0.784493,346743.906250,0.000002
