Minutes, Seconds, Cell Alive, Maximum Cell Count, Cells Died, Cells Died by Swelling, Cells Died by Lack of ATP, Cells Died by Lack of ATP that were Splitting, Cells Died in the last 30 Seconds, Cells Died in the last 30 Seconds (Swelling), Cells Died in the last 30 Seconds (ATP), Cells Died in the last 30 Seconds (ATP & Splitting), Cells Created, Cells Created in the last 30 Seconds, Average Cell Lifetime(in seconds), Cell Lifetime Standard Deviation, Average Cell Size, Cell Size Standard Deviation, Average Cell Length, Cell Length Standard Deviation, Flagellum Absolute, Flagellum Percent, Membrane Absolute, Membrane Percent, Energy Manager Absolute, Energy Manager percent, Splitting Manager Absolute, Splitting Manager Percent, Total Food, Total Poison
67,30,712,757,2981,2643,338,212,53,50,3,2,3643,49,247.587677,160.334305,6.419920,0.596903,6.808282,1.202607,0,0.000000,0,0.000000,75,0.105337,672,0.943820,346694.250000,0.001548
68,0,713,757,3029,2684,345,216,48,41,7,4,3692,49,247.227005,159.277298,6.413308,0.603572,6.798397,1.217803,0,0.000000,0,0.000000,83,0.116410,672,0.942496,346693.500000,0.000020
68,30,702,757,3085,2732,353,219,56,48,8,3,3737,45,249.512436,161.769363,6.427056,0.590392,6.768120,1.239716,0,0.000000,0,0.000000,84,0.119658,665,0.947293,346684.218750,0.000073
69,0,692,757,3137,2775,362,226,52,43,9,7,3779,42,251.401260,160.812363,6.415720,0.595531,6.780872,1.241524,0,0.000000,0,0.000000,84,0.121387,658,0.950867,346664.187500,0.001190
69,30,662,757,3200,2831,369,230,63,56,7,4,3812,33,253.510971,160.868652,6.404905,0.592718,6.776773,1.253741,0,0.000000,0,0.000000,82,0.123867,625,0.944109,346924.468750,0.000000
70,0,653,757,3246,2871,375,232,46,40,6,2,3849,37,255.934372,160.683945,6.405393,0.590237,6.767861,1.248842,0,0.000000,0,0.000000,83,0.127106,615,0.941807,346821.093750,0.000001
70,30,634,757,3308,2923,385,239,62,52,10,7,3892,43,250.906082,159.242355,6.413536,0.581748,6.746342,1.238652,0,0.000000,0,0.000000,87,0.137224,595,0.938486,346869.125000,0.000003
71,0,634,757,3354,2965,389,243,46,42,4,4,3938,46,247.551956,159.465393,6.411293,0.581947,6.748484,1.240394,0,0.000000,0,0.000000,87,0.137224,594,0.936909,346767.875000,0.001101
71,30,629,757,3407,3016,391,244,53,51,2,1,3986,48,240.403290,157.931656,6.426637,0.561210,6.742804,1.254014,0,0.000000,0,0.000000,85,0.135135,588,0.934817,346656.656250,0.004674
72,0,655,757,3431,3038,393,245,24,22,2,1,4036,50,244.175507,162.935883,6.403306,0.586527,6.761572,1.245822,0,0.000000,0,0.000000,90,0.137405,611,0.932824,346800.812500,0.000020
72,30,642,757,3489,3095,394,246,58,57,1,1,4081,45,237.772369,160.591156,6.409669,0.586769,6.740528,1.260408,0,0.000000,0,0.000000,95,0.147975,601,0.936137,346829.218750,0.012319
73,0,639,757,3533,3139,394,246,44,44,0,0,4122,41,236.857986,158.119034,6.395905,0.599038,6.762767,1.272432,0,0.000000,0,0.000000,98,0.153365,599,0.937402,346840.781250,0.000000
73,30,647,757,3574,3180,394,246,41,41,0,0,4171,49,236.210785,160.303589,6.395786,0.593828,6.738794,1.276369,0,0.000000,0,0.000000,107,0.165379,605,0.935085,346746.531250,0.000000
74,0,652,757,3615,3221,394,246,41,41,0,0,4217,46,236.678253,160.709290,6.402021,0.595882,6.725620,1.276946,0,0.000000,0,0.000000,113,0.173313,608,0.932515,346812.656250,0.000000
74,30,648,757,3658,3264,394,246,43,43,0,0,4256,39,239.027679,162.005234,6.405126,0.592963,6.722077,1.279056,0,0.000000,0,0.000000,115,0.177469,603,0.930556,346805.062500,0.000007
75,0,634,757,3710,3314,396,247,52,50,2,1,4294,38,238.816940,158.267105,6.401950,0.597523,6.717105,1.281614,0,0.000000,0,0.000000,117,0.184543,591,0.932177,346774.593750,0.000000
75,30,623,757,3753,3357,396,247,43,43,0,0,4326,32,241.865967,153.806168,6.397970,0.599215,6.746055,1.278697,0,0.000000,0,0.000000,118,0.189406,579,0.929374,346703.187500,0.021101
76,0,650,757,3787,3389,398,247,34,32,2,0,4387,61,238.230408,158.372345,6.405935,0.586181,6.722793,1.274455,0,0.000000,0,0.000000,124,0.190769,602,0.926154,346935.250000,0.000000
76,30,636,757,3835,3437,398,247,48,48,0,0,4421,34,243.030411,160.746689,6.401795,0.591988,6.728727,1.298798,0,0.000000,0,0.000000,126,0.198113,588,0.924528,346692.031250,0.000000
77,0,633,757,3883,3485,398,247,48,48,0,0,4466,45,242.364258,162.446381,6.409950,0.586920,6.737001,1.311970,0,0.000000,0,0.000000,127,0.200632,586,0.925750,346921.781250,0.005239
77,30,635,757,3925,3527,398,247,42,42,0,0,4510,44,243.158661,165.849579,6.417899,0.559215,6.741458,1.318291,0,0.000000,0,0.000000,130,0.204724,588,0.925984,346807.312500,0.000224
78,0,648,757,3959,3561,398,247,34,34,0,0,4557,47,243.188248,166.877365,6.419550,0.560848,6.752079,1.325234,0,0.000000,0,0.000000,140,0.216049,597,0.921296,346722.500000,0.000179
78,30,626,757,4020,3621,399,248,61,60,1,1,4596,39,238.873947,162.759933,6.419101,0.568677,6.763736,1.319684,0,0.000000,0,0.000000,134,0.214058,577,0.921725,346608.625000,0.000168
79,0,643,757,4054,3655,399,248,34,34,0,0,4647,51,238.823563,165.526764,6.414597,0.572858,6.787710,1.323434,0,0.000000,0,0.000000,144,0.223950,591,0.919129,346709.218750,0.000000
79,30,653,757,4099,3698,401,249,45,43,2,1,4702,55,234.286850,162.439041,6.414988,0.581488,6.774014,1.336682,0,0.000000,0,0.000000,150,0.229709,597,0.914242,346733.531250,0.000818
80,0,656,757,4135,3733,402,250,36,35,1,1,4741,39,240.478210,165.163177,6.418540,0.579626,6.784026,1.338859,0,0.000000,0,0.000000,153,0.233232,597,0.910061,346804.781250,0.002017
80,30,653,757,4182,3779,403,251,47,46,1,1,4785,44,239.053360,164.240356,6.430710,0.562744,6.782203,1.331843,0,0.000000,0,0.000000,156,0.238897,599,0.917305,346802.906250,0.000001
81,0,667,757,4219,3816,403,251,37,37,0,0,4836,51,238.426208,165.455734,6.422020,0.578529,6.763812,1.333358,0,0.000000,0,0.000000,171,0.256372,610,0.914543,346756.906250,0.000089
81,30,670,757,4268,3863,405,252,49,47,2,1,4888,52,237.997101,169.776398,6.427115,0.583663,6.778820,1.342912,0,0.000000,0,0.000000,173,0.258209,616,0.919403,346690.812500,0.000007
82,0,664,757,4319,3910,409,256,51,47,4,4,4933,45,235.261368,163.813858,6.430520,0.590541,6.797417,1.334033,0,0.000000,0,0.000000,169,0.254518,610,0.918675,346864.437500,0.000248
82,30,650,757,4372,3954,418,261,53,44,9,5,4972,39,240.316971,163.483932,6.444661,0.575562,6.778891,1.325994,0,0.000000,0,0.000000,169,0.260000,599,0.921538,346914.062500,0.000260
83,0,639,757,4428,3997,431,272,56,43,13,11,5017,45,241.810181,160.049973,6.455566,0.567598,6.782207,1.316627,0,0.000000,0,0.000000,161,0.251956,586,0.917058,346908.343750,0.000003
83,30,633,757,4474,4039,435,275,46,42,4,3,5057,40,246.070541,163.706238,6.461402,0.554255,6.785827,1.314216,0,0.000000,0,0.000000,164,0.259084,582,0.919431,346924.531250,0.010368
84,0,621,757,4528,4084,444,282,54,45,9,7,5099,42,246.721344,164.818069,6.465824,0.554415,6.770699,1.304161,0,0.000000,0,0.000000,170,0.273752,572,0.921095,346732.406250,0.000158
84,30,604,757,4583,4135,448,285,55,51,4,3,5137,38,244.699707,160.391510,6.483224,0.546905,6.759812,1.323297,0,0.000000,0,0.000000,167,0.276490,558,0.923841,346889.156250,0.000128
85,0,601,757,4630,4174,456,289,47,39,8,4,5181,44,244.657028,161.365891,6.486786,0.530769,6.746293,1.325392,0,0.000000,0,0.000000,168,0.279534,559,0.930116,346765.750000,0.000000
85,30,612,757,4673,4211,462,293,43,37,6,4,5235,54,240.293533,164.216278,6.494520,0.522393,6.756014,1.314795,0,0.000000,0,0.000000,176,0.287582,571,0.933007,346730.062500,0.001544
86,0,616,757,4720,4247,473,299,47,36,11,6,5286,51,239.821625,170.171921,6.503778,0.514641,6.756011,1.299006,0,0.000000,0,0.000000,182,0.295455,576,0.935065,346681.000000,0.010991
86,30,611,757,4769,4290,479,304,49,43,6,5,5330,44,237.876144,170.603378,6.502316,0.519936,6.747180,1.287594,0,0.000000,0,0.000000,190,0.310966,575,0.941080,346740.218750,0.014462
87,0,615,757,4811,4329,482,306,42,39,3,2,5376,46,235.175125,170.037354,6.491370,0.532280,6.714713,1.302603,0,0.000000,0,0.000000,197,0.320325,580,0.943089,346520.125000,0.000063
87,30,616,757,4854,4367,487,310,43,38,5,4,5420,44,232.790665,164.327103,6.479754,0.557660,6.714996,1.315456,0,0.000000,0,0.000000,198,0.321429,584,0.948052,346675.031250,0.022553
88,0,631,757,4888,4395,493,313,34,28,6,3,5469,49,234.333450,162.552261,6.490539,0.554979,6.696942,1.315870,0,0.000000,0,0.000000,207,0.328051,594,0.941363,346831.531250,0.000027
88,30,636,757,4927,4431,496,314,39,36,3,1,5513,44,236.283295,163.983002,6.490969,0.555406,6.703887,1.312733,0,0.000000,0,0.000000,211,0.331761,596,0.937107,346846.468750,0.000001
89,0,659,757,4957,4458,499,316,30,27,3,2,5566,53,238.255005,167.013596,6.484509,0.559093,6.679888,1.327013,0,0.000000,0,0.000000,228,0.345979,619,0.939302,346720.531250,0.000000
89,30,667,757,4995,4495,500,316,38,37,1,0,5612,46,238.311401,166.607376,6.474643,0.568843,6.678045,1.308697,0,0.000000,0,0.000000,229,0.343328,624,0.935532,346744.562500,0.000004
90,0,662,757,5037,4534,503,318,42,39,3,2,5649,37,243.347031,164.320419,6.471561,0.572673,6.706265,1.289149,0,0.000000,0,0.000000,225,0.339879,616,0.930514,346845.500000,0.000419
90,30,665,757,5079,4575,504,318,42,41,1,0,5694,45,243.575165,165.126846,6.463208,0.584596,6.729246,1.295864,0,0.000000,0,0.000000,221,0.332331,619,0.930827,346806.343750,0.002244
91,0,667,757,5120,4614,506,319,41,39,2,1,5737,43,244.827652,164.360748,6.475470,0.568584,6.695069,1.292558,0,0.000000,0,0.000000,231,0.346327,621,0.931035,346732.593750,0.000111
91,30,681,757,5157,4651,506,319,37,37,0,0,5788,51,245.295242,166.696716,6.479185,0.569643,6.705950,1.295785,0,0.000000,0,0.000000,238,0.349486,636,0.933921,346668.718750,0.000000
92,0,680,757,5202,4694,508,320,45,43,2,1,5832,44,245.162979,165.483017,6.471223,0.576458,6.739048,1.282264,0,0.000000,0,0.000000,239,0.351471,630,0.926471,346821.968750,0.000635
92,30,686,757,5236,4727,509,320,34,33,1,0,5872,40,251.984802,168.057831,6.466011,0.581026,6.733259,1.273382,0,0.000000,0,0.000000,241,0.351312,637,0.928571,346607.031250,0.010917
93,0,691,757,5277,4768,509,320,41,41,0,0,5918,46,254.078888,170.533630,6.469669,0.568201,6.719256,1.258183,0,0.000000,0,0.000000,246,0.356006,639,0.924747,346650.156250,0.008316
93,30,688,757,5317,4807,510,321,40,39,1,1,5955,37,257.862091,170.284134,6.469200,0.569748,6.720489,1.253284,0,0.000000,0,0.000000,249,0.361919,635,0.922965,346679.187500,0.002338
94,0,682,757,5364,4852,512,322,47,45,2,1,5996,41,257.697571,165.532486,6.459952,0.571029,6.710238,1.242342,0,0.000000,0,0.000000,248,0.363636,631,0.925220,346781.093750,0.007173
94,30,679,757,5407,4893,514,322,43,41,2,0,6036,40,261.154602,168.474243,6.460752,0.577141,6.712309,1.222239,0,0.000000,0,0.000000,246,0.362298,628,0.924890,346671.750000,0.000521
95,0,682,757,5451,4937,514,322,44,44,0,0,6083,47,259.089905,170.807220,6.453854,0.595190,6.711214,1.222538,0,0.000000,0,0.000000,258,0.378299,632,0.926686,346663.125000,0.007595
95,30,675,757,5500,4985,515,323,49,48,1,1,6125,42,259.142029,171.095993,6.457332,0.595364,6.696610,1.218321,0,0.000000,0,0.000000,267,0.395556,632,0.936296,346584.187500,0.000035
96,0,706,757,5531,5016,515,323,31,31,0,0,6187,62,257.877594,178.866440,6.448829,0.601290,6.673834,1.229620,0,0.000000,0,0.000000,294,0.416431,659,0.933428,346579.343750,0.010657
96,30,707,757,5576,5059,517,324,45,43,2,1,6233,46,257.703827,177.295441,6.440035,0.611850,6.676771,1.238697,0,0.000000,0,0.000000,298,0.421499,660,0.933522,346776.500000,0.000002
97,0,695,757,5625,5102,523,328,49,43,6,4,6270,37,261.107025,176.570953,6.424184,0.626714,6.667650,1.247299,0,0.000000,0,0.000000,298,0.428777,650,0.935252,346695.031250,0.000000
97,30,685,757,5674,5139,535,338,49,37,12,10,6309,39,266.563721,174.856430,6.434136,0.619228,6.682366,1.244198,0,0.000000,0,0.000000,294,0.429197,641,0.935766,346762.500000,0.000000
98,0,684,757,5721,5180,541,344,47,41,6,6,6355,46,267.365021,176.962570,6.440971,0.612268,6.682725,1.238197,0,0.000000,0,0.000000,296,0.432749,639,0.934211,346801.593750,0.000057
98,30,661,757,5784,5232,552,351,63,52,11,7,6395,40,270.482269,181.417358,6.435078,0.623352,6.713877,1.231774,0,0.000000,0,0.000000,284,0.429652,616,0.931921,346815.375000,0.000432
99,0,643,757,5844,5277,567,361,60,45,15,10,6437,42,273.409515,184.642471,6.425944,0.625396,6.724212,1.211403,1,0.001555,0,0.000000,284,0.441680,597,0.928460,346864.250000,0.019160
99,30,629,757,5901,5322,579,370,57,45,12,9,6480,43,271.336090,185.051086,6.427350,0.613338,6.734094,1.220074,1,0.001590,0,0.000000,274,0.435612,585,0.930048,346727.625000,0.009750
100,0,613,757,5957,5369,588,374,56,47,9,4,6520,40,268.827515,185.240356,6.440063,0.611770,6.724427,1.217754,1,0.001631,0,0.000000,267,0.435563,574,0.936378,346589.656250,0.000991
100,30,633,757,5987,5394,593,377,30,25,5,3,6570,50,269.729950,191.535706,6.442648,0.604559,6.717460,1.216961,1,0.001580,0,0.000000,287,0.453397,592,0.935229,346803.843750,0.000000
101,0,641,757,6028,5431,597,380,41,37,4,3,6619,49,263.276306,188.291565,6.442889,0.605152,6.673494,1.212033,1,0.001560,0,0.000000,293,0.457098,599,0.934477,346820.656250,0.000004
101,30,649,757,6071,5466,605,386,43,35,8,6,6670,51,260.418884,191.217087,6.451645,0.601310,6.705897,1.202977,1,0.001541,0,0.000000,299,0.460709,605,0.932203,346875.343750,0.000011
102,0,629,757,6129,5515,614,392,58,49,9,6,6708,38,254.893478,186.970016,6.468920,0.578276,6.686736,1.203013,1,0.001590,0,0.000000,301,0.478537,591,0.939587,346820.750000,0.000000
102,30,631,757,6174,5556,618,394,45,41,4,2,6755,47,249.491959,184.902725,6.466386,0.574244,6.662385,1.203384,1,0.001585,0,0.000000,303,0.480190,591,0.936609,346753.250000,0.000000
103,0,632,757,6211,5591,620,394,37,35,2,0,6793,38,251.256454,183.905731,6.465895,0.580869,6.662867,1.199929,1,0.001582,0,0.000000,308,0.487342,591,0.935127,346769.000000,0.000030
103,30,650,757,6245,5622,623,396,34,31,3,2,6845,52,248.314301,181.522308,6.450585,0.587154,6.680279,1.179604,1,0.001538,0,0.000000,321,0.493846,606,0.932308,346765.250000,0.000042
104,0,660,757,6284,5655,629,400,39,33,6,4,6894,49,249.316010,181.746490,6.456251,0.594111,6.673560,1.182382,0,0.000000,0,0.000000,329,0.498485,617,0.934848,346768.968750,0.000015
104,30,676,757,6311,5681,630,401,27,26,1,1,6937,43,254.522141,183.959747,6.458412,0.595718,6.669000,1.169057,0,0.000000,0,0.000000,342,0.505917,627,0.927515,346733.843750,0.007321
105,0,684,757,6348,5716,632,401,37,35,2,0,6982,45,256.326813,183.791122,6.466112,0.597189,6.671485,1.172239,0,0.000000,0,0.000000,351,0.513158,637,0.931287,346599.656250,0.001133
105,30,683,757,6390,5758,632,401,42,42,0,0,7023,41,256.866852,181.977692,6.461321,0.602516,6.695778,1.168382,0,0.000000,0,0.000000,354,0.518302,637,0.932650,346662.812500,0.013159
106,0,694,757,6428,5791,637,404,38,33,5,3,7072,49,257.814606,181.696030,6.444262,0.622861,6.684155,1.174437,0,0.000000,0,0.000000,363,0.523055,649,0.935158,346738.593750,0.000164
106,30,691,757,6462,5823,639,404,34,32,2,0,7103,31,267.283569,183.852951,6.453590,0.613007,6.664756,1.182577,0,0.000000,0,0.000000,367,0.531114,643,0.930535,346794.093750,0.000000
107,0,708,757,6498,5854,644,408,36,31,5,4,7156,53,267.946228,186.010529,6.470203,0.604462,6.661705,1.187174,0,0.000000,0,0.000000,377,0.532486,659,0.930791,346558.937500,0.000011
107,30,715,757,6541,5895,646,408,43,41,2,0,7206,50,265.730042,185.350952,6.474564,0.604700,6.664000,1.193825,0,0.000000,0,0.000000,385,0.538462,664,0.928671,346561.375000,0.000001
108,0,720,757,6582,5933,649,408,41,38,3,0,7252,46,267.439270,185.663635,6.476924,0.591716,6.683327,1.185294,0,0.000000,0,0.000000,393,0.545833,668,0.927778,346497.156250,0.001247
108,30,721,757,6626,5976,650,408,44,43,1,0,7297,45,266.902435,185.976746,6.468883,0.598489,6.716697,1.186183,0,0.000000,0,0.000000,391,0.542302,667,0.925104,346510.875000,0.000962
109,0,708,757,6672,6021,651,408,46,45,1,0,7330,33,270.932953,186.127090,6.472254,0.589953,6.709749,1.190842,0,0.000000,0,0.000000,387,0.546610,655,0.925141,346550.781250,0.000000
109,30,716,757,6707,6055,652,408,35,34,1,0,7373,43,275.481781,190.301041,6.465225,0.600634,6.716090,1.194061,0,0.000000,0,0.000000,395,0.551676,662,0.924581,346544.562500,0.000000
110,0,716,757,6750,6091,659,411,43,36,7,3,7416,43,280.188507,191.904510,6.469307,0.600439,6.723375,1.190564,0,0.000000,0,0.000000,389,0.543296,660,0.921788,346513.312500,0.000000
110,30,714,757,6797,6135,662,413,47,44,3,2,7461,45,279.101074,192.741379,6.455397,0.604861,6.749285,1.184896,0,0.000000,0,0.000000,390,0.546219,655,0.917367,346564.125000,0.010033
111,0,712,757,6842,6178,664,413,45,43,2,0,7504,43,280.826965,196.495224,6.469702,0.586610,6.750985,1.188830,0,0.000000,0,0.000000,393,0.551966,660,0.926966,346544.375000,0.000868
111,30,719,757,6881,6216,665,413,39,38,1,0,7550,46,277.607422,191.220154,6.468915,0.589529,6.745956,1.182820,0,0.000000,0,0.000000,396,0.550765,668,0.929068,346518.031250,0.000077
112,0,716,757,6917,6251,666,413,36,35,1,0,7583,33,283.707581,191.820755,6.463348,0.596326,6.739194,1.206702,0,0.000000,0,0.000000,393,0.548883,665,0.928771,346515.468750,0.000025
112,30,723,757,6965,6291,674,420,48,40,8,7,7638,55,281.158875,193.785614,6.470459,0.581701,6.756423,1.195812,0,0.000000,0,0.000000,398,0.550484,671,0.928077,346746.812500,0.001799
113,0,733,757,7000,6324,676,421,35,33,2,1,7683,45,284.067139,195.840042,6.465775,0.586235,6.772340,1.184380,0,0.000000,0,0.000000,398,0.542974,682,0.930423,346541.312500,0.006439
113,30,725,757,7047,6360,687,431,47,36,11,10,7722,39,291.133209,198.219528,6.472206,0.587023,6.793768,1.177530,0,0.000000,0,0.000000,390,0.537931,678,0.935172,346571.812500,0.000169
114,0,715,757,7088,6392,696,438,41,32,9,7,7753,31,303.071075,201.492203,6.463446,0.600330,6.791216,1.184595,0,0.000000,0,0.000000,388,0.542657,672,0.939860,346582.000000,0.003670
114,30,708,757,7138,6437,701,442,50,45,5,4,7796,43,301.394653,202.671829,6.466675,0.598184,6.773313,1.202090,0,0.000000,0,0.000000,390,0.550847,666,0.940678,346625.187500,0.000449
115,0,706,757,7189,6475,714,450,51,38,13,8,7845,49,301.912170,207.575104,6.468486,0.596091,6.775020,1.195296,0,0.000000,0,0.000000,391,0.553824,666,0.943343,346618.781250,0.002919
115,30,703,757,7241,6517,724,460,52,42,10,10,7894,49,298.845093,210.078674,6.465100,0.599775,6.754791,1.195600,0,0.000000,0,0.000000,406,0.577525,664,0.944523,346641.343750,0.000382
116,0,699,757,7297,6561,736,469,56,44,12,9,7946,52,292.025024,210.870361,6.469769,0.596385,6.752007,1.189292,0,0.000000,0,0.000000,410,0.586552,657,0.939914,346618.218750,0.000003
116,30,690,757,7347,6597,750,475,50,36,14,6,7987,41,295.440979,213.329147,6.469745,0.603554,6.744446,1.194723,0,0.000000,0,0.000000,413,0.598551,649,0.940580,346678.843750,0.005455
117,0,686,757,7391,6636,755,476,44,39,5,1,8027,40,292.484619,210.666336,6.480098,0.613520,6.742755,1.183665,0,0.000000,0,0.000000,419,0.610787,646,0.941691,346552.687500,0.004859
117,30,675,757,7445,6686,759,480,54,50,4,4,8070,43,286.498322,210.004913,6.467284,0.622308,6.722809,1.182014,0,0.000000,0,0.000000,424,0.628148,638,0.945185,346704.968750,0.000020
118,0,679,757,7481,6720,761,481,36,34,2,1,8110,40,286.291321,210.446869,6.473979,0.625847,6.750811,1.178104,0,0.000000,0,0.000000,424,0.624448,643,0.946981,346726.531250,0.000000
118,30,670,757,7531,6764,767,487,50,44,6,6,8151,41,282.268982,209.374191,6.479005,0.631857,6.737457,1.185325,0,0.000000,0,0.000000,426,0.635821,635,0.947761,346745.250000,0.000548
119,0,684,757,7575,6802,773,492,44,38,6,5,8209,58,272.734589,208.795761,6.456720,0.644000,6.764224,1.173196,0,0.000000,0,0.000000,437,0.638889,646,0.944444,346802.375000,0.000009
119,30,689,757,7616,6843,773,492,41,41,0,0,8255,46,269.139435,207.204498,6.457787,0.640909,6.761765,1.164736,0,0.000000,0,0.000000,443,0.642961,650,0.943396,346570.625000,0.000027
120,0,694,757,7650,6872,778,496,34,29,5,4,8294,39,273.056458,205.199615,6.473327,0.634544,6.752944,1.154705,0,0.000000,0,0.000000,453,0.652738,655,0.943804,346579.531250,0.002504
120,30,708,757,7684,6901,783,499,34,29,5,3,8342,48,272.666656,202.489899,6.481069,0.622839,6.742738,1.161978,0,0.000000,0,0.000000,472,0.666667,668,0.943503,346573.281250,0.000000
121,0,715,757,7723,6939,784,500,39,38,1,1,8388,46,270.546204,201.456741,6.472326,0.634909,6.770720,1.152365,0,0.000000,0,0.000000,485,0.678322,672,0.939860,346515.062500,0.006063
121,30,718,757,7758,6973,785,500,35,34,1,0,8426,38,272.168152,197.181641,6.476211,0.640967,6.780547,1.141283,0,0.000000,0,0.000000,485,0.675487,677,0.942897,346635.968750,0.002019
122,0,732,757,7791,7001,790,502,33,28,5,2,8473,47,277.904663,201.638412,6.478173,0.641224,6.770435,1.141133,0,0.000000,0,0.000000,501,0.684426,690,0.942623,346427.937500,0.000001
122,30,743,757,7823,7031,792,503,32,30,2,1,8516,43,283.955963,204.231415,6.470392,0.645639,6.759365,1.154056,0,0.000000,0,0.000000,512,0.689098,701,0.943472,346494.406250,0.000408
123,0,746,757,7854,7062,792,503,31,31,0,0,8550,34,289.943512,204.197388,6.482500,0.647130,6.772791,1.147047,0,0.000000,0,0.000000,511,0.684987,705,0.945040,346553.343750,0.000383
123,30,742,757,7896,7101,795,504,42,39,3,1,8588,38,291.247864,200.569916,6.473722,0.646648,6.781166,1.131538,0,0.000000,0,0.000000,511,0.688679,700,0.943396,346564.031250,0.000123
124,0,749,757,7934,7138,796,504,38,37,1,0,8633,45,291.870972,202.602798,6.487130,0.640512,6.766328,1.133551,0,0.000000,0,0.000000,518,0.691589,709,0.946595,346431.968750,0.000000
124,30,755,757,7979,7182,797,504,45,44,1,0,8684,51,287.791626,203.767502,6.496357,0.636366,6.787410,1.120442,0,0.000000,0,0.000000,523,0.692715,713,0.944371,346371.812500,0.000000
125,0,776,776,8006,7207,799,504,27,25,2,0,8732,48,292.825775,209.597733,6.495965,0.632333,6.782768,1.115346,0,0.000000,0,0.000000,540,0.695876,734,0.945876,346546.000000,0.000000
125,30,777,781,8049,7247,802,505,43,40,3,1,8776,44,295.233154,211.921692,6.492307,0.637182,6.756445,1.100272,0,0.000000,0,0.000000,548,0.705277,735,0.945946,346490.562500,0.000031
126,0,772,781,8091,7284,807,507,42,37,5,2,8813,37,300.303223,212.658096,6.482789,0.650520,6.765239,1.093871,0,0.000000,0,0.000000,547,0.708549,733,0.949482,346405.812500,0.000000
